metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_failed,1778879867,1.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_reqs,1778879867,1.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_duration,1778879867,59999.767172,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_blocked,1778879867,1.569623,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_connecting,1778879867,1.557455,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_tls_handshaking,1778879867,0.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_sending,1778879867,0.480463,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_waiting,1778879867,59999.286709,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_receiving,1778879867,0.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_failed,1778879867,1.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_reqs,1778879867,1.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_duration,1778879867,59999.848841,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_blocked,1778879867,1.499051,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_connecting,1778879867,1.483173,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_tls_handshaking,1778879867,0.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_sending,1778879867,0.460225,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_waiting,1778879867,59999.388616,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_receiving,1778879867,0.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_failed,1778879867,1.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_reqs,1778879867,1.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_duration,1778879867,59999.989687,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_blocked,1778879867,1.061750,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_connecting,1778879867,1.044685,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_tls_handshaking,1778879867,0.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_sending,1778879867,0.438389,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_waiting,1778879867,59999.551298,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_receiving,1778879867,0.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_failed,1778879867,1.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_reqs,1778879867,1.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_duration,1778879867,60000.235537,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_blocked,1778879867,0.506673,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_connecting,1778879867,0.486138,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_tls_handshaking,1778879867,0.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_sending,1778879867,0.363784,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_waiting,1778879867,59999.871753,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_receiving,1778879867,0.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
